# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1313386	1314297	+	WP_034447983.1	WP_034447983.1		DUF58 domain-containing protein		64157385	PRJBM_RS05665	912	303	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1314294	1317098	+						64157386	PRJBM_RS05670	2805		old_locus_tag=PRJBM_01153
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1314294	1317098	+	WP_011181034.1	WP_011181034.1		DUF4159 domain-containing protein		64157386	PRJBM_RS05670	2805	934	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1317095	1319191	+						64157387	PRJBM_RS05675	2097		old_locus_tag=PRJBM_01154
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1317095	1319191	+	WP_011181035.1	WP_011181035.1		glutamine amidotransferase		64157387	PRJBM_RS05675	2097	698	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1320715	1321617	+						64157388	PRJBM_RS05685	903		old_locus_tag=PRJBM_01157
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1320715	1321617	+	WP_011181036.1	WP_011181036.1		metallophosphoesterase		64157388	PRJBM_RS05685	903	300	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1321714	1322622	-						64157389	PRJBM_RS05690	909		old_locus_tag=PRJBM_01158
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1321714	1322622	-	WP_011181037.1	WP_011181037.1		cation diffusion facilitator family transporter		64157389	PRJBM_RS05690	909	302	
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1323393	1324214	+						64157390	PRJBM_RS05695	822		pseudo
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1323393	1324214	+				RNA methyltransferase		64157390	PRJBM_RS05695	822		pseudo
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1324263	1325492	-					mnmA	64157391	PRJBM_RS05700	1230		old_locus_tag=PRJBM_01161
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1324263	1325492	-	WP_011181038.1	WP_011181038.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA	64157391	PRJBM_RS05700	1230	409	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1325861	1326136	+						64157392	PRJBM_RS05705	276		old_locus_tag=PRJBM_01162
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1325861	1326136	+	WP_011181039.1	WP_011181039.1		DUF1153 domain-containing protein		64157392	PRJBM_RS05705	276	91	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1326325	1326711	-						64157393	PRJBM_RS05710	387		old_locus_tag=PRJBM_01163
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1326325	1326711	-	WP_011181040.1	WP_011181040.1		hypothetical protein		64157393	PRJBM_RS05710	387	128	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1327283	1327984	+						64157394	PRJBM_RS05715	702		old_locus_tag=PRJBM_01164
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1327283	1327984	+	WP_011181041.1	WP_011181041.1		response regulator transcription factor		64157394	PRJBM_RS05715	702	233	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1328617	1329255	-						64157395	PRJBM_RS05720	639		old_locus_tag=PRJBM_01165
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1328617	1329255	-	WP_011181042.1	WP_011181042.1		histidine phosphotransferase family protein		64157395	PRJBM_RS05720	639	212	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1329473	1330063	+						64157396	PRJBM_RS05725	591		old_locus_tag=PRJBM_01166
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1329473	1330063	+	WP_011181043.1	WP_011181043.1		EipA family protein		64157396	PRJBM_RS05725	591	196	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1330091	1330771	+						64157397	PRJBM_RS05730	681		old_locus_tag=PRJBM_01167
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1330091	1330771	+	WP_011181044.1	WP_011181044.1		hypothetical protein		64157397	PRJBM_RS05730	681	226	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1331016	1332134	-						64157398	PRJBM_RS05735	1119		old_locus_tag=PRJBM_01168
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1331016	1332134	-	WP_011181045.1	WP_011181045.1		DegT/DnrJ/EryC1/StrS aminotransferase family protein		64157398	PRJBM_RS05735	1119	372	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1332184	1333140	-						64157399	PRJBM_RS05740	957		old_locus_tag=PRJBM_01169
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1332184	1333140	-	WP_011181046.1	WP_011181046.1		Gfo/Idh/MocA family oxidoreductase		64157399	PRJBM_RS05740	957	318	
gene	tRNA	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1333306	1333382	+						64157400	PRJBM_RS05745	77		old_locus_tag=PRJBM_01170
tRNA		GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1333306	1333382	+				tRNA-Met		64157400	PRJBM_RS05745	77		anticodon=CAT
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1333904	1334164	+						64157401	PRJBM_RS05750	261		
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1333904	1334164	+	WP_034447989.1	WP_034447989.1		hypothetical protein		64157401	PRJBM_RS05750	261	86	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1334161	1334322	+						64157859	PRJBM_RS08975	162		old_locus_tag=PRJBM_01171
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1334161	1334322	+	WP_155245596.1	WP_155245596.1		hypothetical protein		64157859	PRJBM_RS08975	162	53	
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1334750	1336620	+						64157833	PRJBM_RS08720	1871		partial;pseudo
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1334750	1336620	+				autotransporter outer membrane beta-barrel domain-containing protein		64157833	PRJBM_RS08720	1871		partial;pseudo
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1337493	1338275	-						64157402	PRJBM_RS05760	783		old_locus_tag=PRJBM_01176
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1337493	1338275	-	WP_011181047.1	WP_011181047.1		ABC transporter ATP-binding protein		64157402	PRJBM_RS05760	783	260	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1338272	1339147	-						64157403	PRJBM_RS05765	876		old_locus_tag=PRJBM_01177
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1338272	1339147	-	WP_038488148.1	WP_038488148.1		ABC transporter ATP-binding protein		64157403	PRJBM_RS05765	876	291	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1339140	1340072	-						64157404	PRJBM_RS05770	933		old_locus_tag=PRJBM_01178
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1339140	1340072	-	WP_038488151.1	WP_038488151.1		ABC transporter permease		64157404	PRJBM_RS05770	933	310	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1340075	1341148	-						64157405	PRJBM_RS05775	1074		old_locus_tag=PRJBM_01179
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1340075	1341148	-	WP_038488154.1	WP_038488154.1		ABC transporter permease		64157405	PRJBM_RS05775	1074	357	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1341243	1342880	-						64157406	PRJBM_RS05780	1638		old_locus_tag=PRJBM_01180
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1341243	1342880	-	WP_038488156.1	WP_038488156.1		ABC transporter substrate-binding protein		64157406	PRJBM_RS05780	1638	545	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1343281	1344906	-						64157407	PRJBM_RS05785	1626		old_locus_tag=PRJBM_01181
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1343281	1344906	-	WP_038488158.1	WP_038488158.1		ABC transporter substrate-binding protein		64157407	PRJBM_RS05785	1626	541	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1346288	1346914	-						64157408	PRJBM_RS05795	627		old_locus_tag=PRJBM_01183
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1346288	1346914	-	WP_011181053.1	WP_011181053.1		DNA-3-methyladenine glycosylase I		64157408	PRJBM_RS05795	627	208	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1346892	1348319	-					xseA	64157409	PRJBM_RS05800	1428		old_locus_tag=PRJBM_01184
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1346892	1348319	-	WP_172642089.1	WP_172642089.1		exodeoxyribonuclease VII large subunit	xseA	64157409	PRJBM_RS05800	1428	475	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1348572	1350203	-						64157410	PRJBM_RS05805	1632		old_locus_tag=PRJBM_01185
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1348572	1350203	-	WP_034447997.1	WP_034447997.1		ABC transporter substrate-binding protein		64157410	PRJBM_RS05805	1632	543	
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1350341	1350861	-						71696785	PRJBM_RS09480	521		partial;pseudo
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1350341	1350861	-				exodeoxyribonuclease VII large subunit		71696785	PRJBM_RS09480	521		partial;pseudo
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1351314	1351595	+						64157411	PRJBM_RS05815	282		old_locus_tag=PRJBM_01187
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1351314	1351595	+	WP_011181056.1	WP_011181056.1		DUF6460 domain-containing protein		64157411	PRJBM_RS05815	282	93	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1351618	1352427	-						64157412	PRJBM_RS05820	810		old_locus_tag=PRJBM_01188
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1351618	1352427	-	WP_011181057.1	WP_011181057.1		TIGR02186 family protein		64157412	PRJBM_RS05820	810	269	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1352430	1353350	-						64157413	PRJBM_RS05825	921		old_locus_tag=PRJBM_01189
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1352430	1353350	-	WP_011181058.1	WP_011181058.1		sulfite exporter TauE/SafE family protein		64157413	PRJBM_RS05825	921	306	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1353522	1354337	-						64157414	PRJBM_RS05830	816		old_locus_tag=PRJBM_01190
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1353522	1354337	-	WP_034448001.1	WP_034448001.1		hypothetical protein		64157414	PRJBM_RS05830	816	271	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1354939	1355685	+						64157415	PRJBM_RS05835	747		old_locus_tag=PRJBM_01192
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1354939	1355685	+	WP_011181060.1	WP_011181060.1		electron transfer flavoprotein subunit beta/FixA family protein		64157415	PRJBM_RS05835	747	248	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1355737	1356657	+						64157416	PRJBM_RS05840	921		old_locus_tag=PRJBM_01193
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1355737	1356657	+	WP_011181061.1	WP_011181061.1		electron transfer flavoprotein subunit alpha/FixB family protein		64157416	PRJBM_RS05840	921	306	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1356661	1358319	+						64157417	PRJBM_RS05845	1659		old_locus_tag=PRJBM_01194
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1356661	1358319	+	WP_011181062.1	WP_011181062.1		electron transfer flavoprotein-ubiquinone oxidoreductase		64157417	PRJBM_RS05845	1659	552	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1358570	1358932	-						64157418	PRJBM_RS05850	363		old_locus_tag=PRJBM_01195
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1358570	1358932	-	WP_051523600.1	WP_051523600.1		hypothetical protein		64157418	PRJBM_RS05850	363	120	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1359716	1360507	-						64157419	PRJBM_RS05855	792		old_locus_tag=PRJBM_01196
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1359716	1360507	-	WP_011181064.1	WP_011181064.1		pyrroline-5-carboxylate reductase		64157419	PRJBM_RS05855	792	263	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1360562	1360807	-						64157420	PRJBM_RS05860	246		old_locus_tag=PRJBM_01197
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1360562	1360807	-	WP_011181065.1	WP_011181065.1		hypothetical protein		64157420	PRJBM_RS05860	246	81	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1360910	1361290	-						64157421	PRJBM_RS05865	381		old_locus_tag=PRJBM_01198
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1360910	1361290	-	WP_011181066.1	WP_011181066.1		YraN family protein		64157421	PRJBM_RS05865	381	126	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1361295	1362182	-					rsmI	64157422	PRJBM_RS05870	888		old_locus_tag=PRJBM_01199
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1361295	1362182	-	WP_011181067.1	WP_011181067.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI	64157422	PRJBM_RS05870	888	295	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1363132	1364226	-						64157423	PRJBM_RS05875	1095		old_locus_tag=PRJBM_01200
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1363132	1364226	-	WP_011181068.1	WP_011181068.1		Mrp/NBP35 family ATP-binding protein		64157423	PRJBM_RS05875	1095	364	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1364826	1364960	+					rpmH	64157424	PRJBM_RS05880	135		
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1364826	1364960	+	WP_011181069.1	WP_011181069.1		50S ribosomal protein L34	rpmH	64157424	PRJBM_RS05880	135	44	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1365080	1365472	+					rnpA	64157425	PRJBM_RS05885	393		old_locus_tag=PRJBM_01201
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1365080	1365472	+	WP_034448170.1	WP_034448170.1		ribonuclease P protein component	rnpA	64157425	PRJBM_RS05885	393	130	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1365462	1367300	+					yidC	64157426	PRJBM_RS05890	1839		old_locus_tag=PRJBM_01202
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1365462	1367300	+	WP_011181071.1	WP_011181071.1		membrane protein insertase YidC	yidC	64157426	PRJBM_RS05890	1839	612	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1367297	1367944	+					yihA	64157427	PRJBM_RS05895	648		old_locus_tag=PRJBM_01203
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1367297	1367944	+	WP_011181072.1	WP_011181072.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA	64157427	PRJBM_RS05895	648	215	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1368084	1368776	+						64157428	PRJBM_RS05900	693		old_locus_tag=PRJBM_01204
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1368084	1368776	+	WP_011181073.1	WP_011181073.1		glutathione S-transferase family protein		64157428	PRJBM_RS05900	693	230	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1369097	1369900	+					dapB	64157429	PRJBM_RS05905	804		old_locus_tag=PRJBM_01205
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1369097	1369900	+	WP_034454778.1	WP_034454778.1		4-hydroxy-tetrahydrodipicolinate reductase	dapB	64157429	PRJBM_RS05905	804	267	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1369936	1370556	+						64157430	PRJBM_RS05910	621		old_locus_tag=PRJBM_01206
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1369936	1370556	+	WP_038525235.1	WP_038525235.1		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase		64157430	PRJBM_RS05910	621	206	
gene	tRNA	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1370941	1371025	+						64157431	PRJBM_RS05915	85		old_locus_tag=PRJBM_01207
tRNA		GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1370941	1371025	+				tRNA-Leu		64157431	PRJBM_RS05915	85		anticodon=CAG
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1371966	1373030	+						64157432	PRJBM_RS05920	1065		old_locus_tag=PRJBM_01208
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1371966	1373030	+	WP_038525236.1	WP_038525236.1		ThiF family adenylyltransferase		64157432	PRJBM_RS05920	1065	354	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1373027	1374289	+						64157433	PRJBM_RS05925	1263		old_locus_tag=PRJBM_01209
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1373027	1374289	+	WP_038488187.1	WP_038488187.1		MFS transporter		64157433	PRJBM_RS05925	1263	420	
gene	tRNA	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1376296	1376386	-						64157434	PRJBM_RS05930	91		old_locus_tag=PRJBM_01210
tRNA		GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1376296	1376386	-				tRNA-Ser		64157434	PRJBM_RS05930	91		anticodon=GCT
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1376706	1377914	+						64157435	PRJBM_RS05935	1209		old_locus_tag=PRJBM_01211
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1376706	1377914	+	WP_011181078.1	WP_011181078.1		porin		64157435	PRJBM_RS05935	1209	402	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1378848	1379807	-						64157436	PRJBM_RS05945	960		old_locus_tag=PRJBM_01212
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1378848	1379807	-	WP_011181079.1	WP_011181079.1		N-acetylmuramoyl-L-alanine amidase		64157436	PRJBM_RS05945	960	319	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1381161	1381538	-						71696786	PRJBM_RS09485	378		old_locus_tag=PRJBM_01213
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1381161	1381538	-	WP_011181080.1	WP_011181080.1		hypothetical protein		71696786	PRJBM_RS09485	378	125	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1381523	1382131	-						71696787	PRJBM_RS09490	609		old_locus_tag=PRJBM_01214
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1381523	1382131	-	WP_011181081.1	WP_011181081.1		molybdopterin-binding protein		71696787	PRJBM_RS09490	609	202	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1382168	1382596	-						71696788	PRJBM_RS09495	429		old_locus_tag=PRJBM_01215
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1382168	1382596	-	WP_236087028.1	WP_236087028.1		isocitrate/isopropylmalate family dehydrogenase		71696788	PRJBM_RS09495	429	142	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1383180	1383317	-						71696789	PRJBM_RS09500	138		old_locus_tag=PRJBM_01216
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1383180	1383317	-	WP_223396389.1	WP_223396389.1		hypothetical protein		71696789	PRJBM_RS09500	138	45	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1383307	1384038	-						64157438	PRJBM_RS05955	732		old_locus_tag=PRJBM_01217
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1383307	1384038	-	WP_011181082.1	WP_011181082.1		alpha/beta hydrolase		64157438	PRJBM_RS05955	732	243	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1384318	1385514	-						64157439	PRJBM_RS05960	1197		old_locus_tag=PRJBM_01218
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1384318	1385514	-	WP_011181083.1	WP_011181083.1		multidrug effflux MFS transporter		64157439	PRJBM_RS05960	1197	398	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1386273	1386413	+						71696790	PRJBM_RS09505	141		
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1386273	1386413	+	WP_223396390.1	WP_223396390.1		phage tail assembly protein		71696790	PRJBM_RS09505	141	46	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1388030	1389118	+						64157441	PRJBM_RS05970	1089		old_locus_tag=PRJBM_01220
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1388030	1389118	+	WP_034448009.1	WP_034448009.1		DUF3792 family protein		64157441	PRJBM_RS05970	1089	362	
gene	pseudogene	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1390370	1391485	+						64157834	PRJBM_RS08725	1116		partial;pseudo
CDS	without_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1390370	1391485	+				MFS transporter		64157834	PRJBM_RS08725	1116		partial;pseudo
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1391596	1392000	+						71696791	PRJBM_RS09510	405		old_locus_tag=PRJBM_01221
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1391596	1392000	+	WP_034448014.1	WP_034448014.1		hypothetical protein		71696791	PRJBM_RS09510	405	134	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1392039	1392206	+						71696792	PRJBM_RS09515	168		
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1392039	1392206	+	WP_223396391.1	WP_223396391.1		hypothetical protein		71696792	PRJBM_RS09515	168	55	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1392193	1392390	+						71696793	PRJBM_RS09520	198		old_locus_tag=PRJBM_01222
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1392193	1392390	+	WP_034448018.1	WP_034448018.1		hypothetical protein		71696793	PRJBM_RS09520	198	65	
gene	protein_coding	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1392664	1392831	+						71696794	PRJBM_RS09525	168		
CDS	with_protein	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1392664	1392831	+	WP_223396394.1	WP_223396394.1		DUF2087 domain-containing protein		71696794	PRJBM_RS09525	168	55	
gene	tRNA	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1393942	1394018	-						64157442	PRJBM_RS05990	77		old_locus_tag=PRJBM_01224
tRNA		GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1393942	1394018	-				tRNA-Met		64157442	PRJBM_RS05990	77		anticodon=CAT
gene	rRNA	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1394125	1394239	-					rrf	64157443	PRJBM_RS05995	115		old_locus_tag=PRJBM_01225
rRNA		GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1394125	1394239	-				5S ribosomal RNA	rrf	64157443	PRJBM_RS05995	115		
gene	rRNA	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1394324	1397135	-						64157444	PRJBM_RS06000	2812		old_locus_tag=PRJBM_01226
rRNA		GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1394324	1397135	-				23S ribosomal RNA		64157444	PRJBM_RS06000	2812		
gene	tRNA	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1397535	1397610	-						64157445	PRJBM_RS06005	76		old_locus_tag=PRJBM_01227
tRNA		GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1397535	1397610	-				tRNA-Ala		64157445	PRJBM_RS06005	76		anticodon=TGC
gene	tRNA	GCF_000612965.1	Primary Assembly	chromosome	I	NZ_HG965802.1	1397961	1398037	-						64157446	PRJBM_RS06010	77		old_locus_tag=PRJBM_01228
