# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1179407	1179832	+							BARCL_RS04910	426		old_locus_tag=BARCL_1059
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1179407	1179832	+	WP_013545369.1	WP_013545369.1		AtpZ/AtpI family protein			BARCL_RS04910	426	141	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1179835	1180593	+							BARCL_RS04915	759		old_locus_tag=BARCL_1060
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1179835	1180593	+	WP_013545370.1	WP_013545370.1		F0F1 ATP synthase subunit A			BARCL_RS04915	759	252	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1180648	1180878	+							BARCL_RS04920	231		old_locus_tag=BARCL_1061
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1180648	1180878	+	WP_006589457.1	WP_006589457.1		F0F1 ATP synthase subunit C			BARCL_RS04920	231	76	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1181106	1181651	+							BARCL_RS04925	546		old_locus_tag=BARCL_1062
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1181106	1181651	+	WP_049785207.1	WP_049785207.1		F0F1 ATP synthase subunit B			BARCL_RS04925	546	181	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1181663	1182157	+							BARCL_RS04930	495		old_locus_tag=BARCL_1063
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1181663	1182157	+	WP_013545372.1	WP_013545372.1		F0F1 ATP synthase subunit B			BARCL_RS04930	495	164	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1183271	1184590	-							BARCL_RS04940	1320		old_locus_tag=BARCL_1064
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1183271	1184590	-	WP_244392238.1	WP_244392238.1		cation:dicarboxylase symporter family transporter			BARCL_RS04940	1320	439	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1185067	1185480	-					mutT		BARCL_RS04945	414		old_locus_tag=BARCL_1065
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1185067	1185480	-	WP_013545374.1	WP_013545374.1		8-oxo-dGTP diphosphatase MutT	mutT		BARCL_RS04945	414	137	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1185613	1186851	-					argJ		BARCL_RS04950	1239		old_locus_tag=BARCL_1066
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1185613	1186851	-	WP_026501225.1	WP_026501225.1		bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ	argJ		BARCL_RS04950	1239	412	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1186934	1187887	-							BARCL_RS04955	954		old_locus_tag=BARCL_1067
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1186934	1187887	-	WP_013545376.1	WP_013545376.1		peptidylprolyl isomerase			BARCL_RS04955	954	317	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1188304	1191018	+					secA		BARCL_RS04960	2715		old_locus_tag=BARCL_1068
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1188304	1191018	+	WP_013545377.1	WP_013545377.1		preprotein translocase subunit SecA	secA		BARCL_RS04960	2715	904	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1191035	1191448	+							BARCL_RS04965	414		old_locus_tag=BARCL_1069
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1191035	1191448	+	WP_013545378.1	WP_013545378.1		transcriptional repressor			BARCL_RS04965	414	137	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1191629	1192702	+					prfA		BARCL_RS04970	1074		old_locus_tag=BARCL_1070
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1191629	1192702	+	WP_013545379.1	WP_013545379.1		peptide chain release factor 1	prfA		BARCL_RS04970	1074	357	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1192706	1193572	+					prmC		BARCL_RS04975	867		old_locus_tag=BARCL_1071
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1192706	1193572	+	WP_013545380.1	WP_013545380.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC		BARCL_RS04975	867	288	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1193569	1194543	-					nrdF		BARCL_RS04980	975		old_locus_tag=BARCL_1072
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1193569	1194543	-	WP_013545381.1	WP_013545381.1		class 1b ribonucleoside-diphosphate reductase subunit beta	nrdF		BARCL_RS04980	975	324	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1194555	1196705	-					nrdE		BARCL_RS04985	2151		old_locus_tag=BARCL_1073
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1194555	1196705	-	WP_026501226.1	WP_026501226.1		class 1b ribonucleoside-diphosphate reductase subunit alpha	nrdE		BARCL_RS04985	2151	716	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1196693	1197085	-					nrdI		BARCL_RS04990	393		old_locus_tag=BARCL_1074
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1196693	1197085	-	WP_013545383.1	WP_013545383.1		class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	nrdI		BARCL_RS04990	393	130	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1197085	1197306	-					nrdH		BARCL_RS04995	222		old_locus_tag=BARCL_1075
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1197085	1197306	-	WP_013545384.1	WP_013545384.1		glutaredoxin-like protein NrdH	nrdH		BARCL_RS04995	222	73	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1198020	1198751	+							BARCL_RS05000	732		old_locus_tag=BARCL_1076
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1198020	1198751	+	WP_013545385.1	WP_013545385.1		ABC transporter ATP-binding protein			BARCL_RS05000	732	243	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1198777	1199649	+							BARCL_RS05005	873		old_locus_tag=BARCL_1077
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1198777	1199649	+	WP_013545386.1	WP_013545386.1		metal ABC transporter permease			BARCL_RS05005	873	290	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1199659	1200573	+							BARCL_RS05010	915		old_locus_tag=BARCL_1078
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1199659	1200573	+	WP_013545387.1	WP_013545387.1		zinc ABC transporter substrate-binding protein			BARCL_RS05010	915	304	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1200894	1202219	+					ugpB		BARCL_RS05015	1326		old_locus_tag=BARCL_1080
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1200894	1202219	+	WP_013545389.1	WP_013545389.1		sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB	ugpB		BARCL_RS05015	1326	441	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1202317	1203201	+					ugpA		BARCL_RS05020	885		old_locus_tag=BARCL_1081
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1202317	1203201	+	WP_026501227.1	WP_026501227.1		sn-glycerol-3-phosphate ABC transporter permease UgpA	ugpA		BARCL_RS05020	885	294	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1203212	1204063	+					ugpE		BARCL_RS05025	852		old_locus_tag=BARCL_1082
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1203212	1204063	+	WP_013545391.1	WP_013545391.1		sn-glycerol-3-phosphate ABC transporter permease UgpE	ugpE		BARCL_RS05025	852	283	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1204066	1205103	+							BARCL_RS05030	1038		old_locus_tag=BARCL_1083
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1204066	1205103	+	WP_013545392.1	WP_013545392.1		sn-glycerol-3-phosphate import ATP-binding protein UgpC			BARCL_RS05030	1038	345	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1205927	1206649	-							BARCL_RS05035	723		old_locus_tag=BARCL_1085
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1205927	1206649	-	WP_013545394.1	WP_013545394.1		glycerophosphodiester phosphodiesterase			BARCL_RS05035	723	240	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1206814	1208370	-					guaA		BARCL_RS05040	1557		old_locus_tag=BARCL_1086
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1206814	1208370	-	WP_013545395.1	WP_013545395.1		glutamine-hydrolyzing GMP synthase	guaA		BARCL_RS05040	1557	518	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1208499	1209785	-							BARCL_RS05045	1287		old_locus_tag=BARCL_1087
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1208499	1209785	-	WP_013545396.1	WP_013545396.1		RsmB/NOP family class I SAM-dependent RNA methyltransferase			BARCL_RS05045	1287	428	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1210034	1210900	+							BARCL_RS05050	867		old_locus_tag=BARCL_1088
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1210034	1210900	+	WP_013545397.1	WP_013545397.1		universal stress protein			BARCL_RS05050	867	288	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1211488	1212987	-					guaB		BARCL_RS05055	1500		old_locus_tag=BARCL_1090
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1211488	1212987	-	WP_013545399.1	WP_013545399.1		IMP dehydrogenase	guaB		BARCL_RS05055	1500	499	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1213133	1214704	-							BARCL_RS05060	1572		old_locus_tag=BARCL_1091
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1213133	1214704	-	WP_013545400.1	WP_013545400.1		phospholipase D family protein			BARCL_RS05060	1572	523	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1215049	1216431	-							BARCL_RS05065	1383		old_locus_tag=BARCL_1092
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1215049	1216431	-	WP_013545401.1	WP_013545401.1		sigma 54-interacting transcriptional regulator			BARCL_RS05065	1383	460	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1216633	1217007	+							BARCL_RS05070	375		old_locus_tag=BARCL_1093
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1216633	1217007	+	WP_013545402.1	WP_013545402.1		hypothetical protein			BARCL_RS05070	375	124	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1217246	1218241	-							BARCL_RS05075	996		old_locus_tag=BARCL_1094
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1217246	1218241	-	WP_013545403.1	WP_013545403.1		KpsF/GutQ family sugar-phosphate isomerase			BARCL_RS05075	996	331	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1218281	1219171	-					galU		BARCL_RS05080	891		old_locus_tag=BARCL_1095
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1218281	1219171	-	WP_013545404.1	WP_013545404.1		UTP--glucose-1-phosphate uridylyltransferase GalU	galU		BARCL_RS05080	891	296	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1219399	1220661	+							BARCL_RS05085	1263		old_locus_tag=BARCL_1096
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1219399	1220661	+	WP_013545405.1	WP_013545405.1		lytic murein transglycosylase			BARCL_RS05085	1263	420	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1221117	1223135	-							BARCL_RS05090	2019		old_locus_tag=BARCL_1098
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1221117	1223135	-	WP_013545407.1	WP_013545407.1		M3 family metallopeptidase			BARCL_RS05090	2019	672	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1223448	1224827	+					mgtE		BARCL_RS05095	1380		old_locus_tag=BARCL_1099
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1223448	1224827	+	WP_013545408.1	WP_013545408.1		magnesium transporter	mgtE		BARCL_RS05095	1380	459	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1224982	1226805	+					typA		BARCL_RS05100	1824		old_locus_tag=BARCL_1100
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1224982	1226805	+	WP_013545409.1	WP_013545409.1		translational GTPase TypA	typA		BARCL_RS05100	1824	607	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1226872	1227411	+					ppa		BARCL_RS05105	540		old_locus_tag=BARCL_1101
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1226872	1227411	+	WP_013545410.1	WP_013545410.1		inorganic diphosphatase	ppa		BARCL_RS05105	540	179	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1227445	1227777	-							BARCL_RS05110	333		old_locus_tag=BARCL_1102
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1227445	1227777	-	WP_013545411.1	WP_013545411.1		DUF167 family protein			BARCL_RS05110	333	110	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1227804	1228097	-							BARCL_RS05115	294		old_locus_tag=BARCL_1103
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1227804	1228097	-	WP_013545412.1	WP_013545412.1		YggT family protein			BARCL_RS05115	294	97	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1228423	1228980	-							BARCL_RS05120	558		old_locus_tag=BARCL_1104
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1228423	1228980	-	WP_026501228.1	WP_026501228.1		invasion associated locus B family protein			BARCL_RS05120	558	185	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1229088	1229609	-							BARCL_RS05125	522		old_locus_tag=BARCL_1105
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1229088	1229609	-	WP_013545414.1	WP_013545414.1		RNA pyrophosphohydrolase			BARCL_RS05125	522	173	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1229669	1230979	-							BARCL_RS05130	1311		old_locus_tag=BARCL_1106
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1229669	1230979	-	WP_013545415.1	WP_013545415.1		S41 family peptidase			BARCL_RS05130	1311	436	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1230969	1232255	-							BARCL_RS05135	1287		old_locus_tag=BARCL_1107
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1230969	1232255	-	WP_026501229.1	WP_026501229.1		peptidoglycan DD-metalloendopeptidase family protein			BARCL_RS05135	1287	428	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1232346	1232828	-					rlmH		BARCL_RS05140	483		old_locus_tag=BARCL_1108
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1232346	1232828	-	WP_013545417.1	WP_013545417.1		23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH	rlmH		BARCL_RS05140	483	160	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1232830	1233282	-					rsfS		BARCL_RS05145	453		old_locus_tag=BARCL_1109
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1232830	1233282	-	WP_173361649.1	WP_173361649.1		ribosome silencing factor	rsfS		BARCL_RS05145	453	150	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1233332	1233925	-							BARCL_RS05150	594		old_locus_tag=BARCL_1110
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1233332	1233925	-	WP_026501231.1	WP_026501231.1		nicotinate-nucleotide adenylyltransferase			BARCL_RS05150	594	197	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1233955	1235211	-							BARCL_RS05155	1257		old_locus_tag=BARCL_1111
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1233955	1235211	-	WP_026501232.1	WP_026501232.1		glutamate-5-semialdehyde dehydrogenase			BARCL_RS05155	1257	418	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1235262	1236395	-					proB		BARCL_RS05160	1134		old_locus_tag=BARCL_1112
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1235262	1236395	-	WP_013545421.1	WP_013545421.1		glutamate 5-kinase	proB		BARCL_RS05160	1134	377	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1236410	1237423	-					obgE		BARCL_RS05165	1014		old_locus_tag=BARCL_1113
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1236410	1237423	-	WP_013545422.1	WP_013545422.1		GTPase ObgE	obgE		BARCL_RS05165	1014	337	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1237606	1238322	-							BARCL_RS05170	717		old_locus_tag=BARCL_1114
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1237606	1238322	-	WP_013545423.1	WP_013545423.1		RlmE family RNA methyltransferase			BARCL_RS05170	717	238	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1239339	1239917	-							BARCL_RS05175	579		old_locus_tag=BARCL_1117
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1239339	1239917	-	WP_026501233.1	WP_026501233.1		invasion associated locus B family protein			BARCL_RS05175	579	192	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1239917	1242460	-							BARCL_RS05180	2544		old_locus_tag=BARCL_1118
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1239917	1242460	-	WP_013545427.1	WP_013545427.1		Vomp family autotransporter			BARCL_RS05180	2544	847	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1242600	1245422	-							BARCL_RS05185	2823		old_locus_tag=BARCL_1119
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1242600	1245422	-	WP_013545428.1	WP_013545428.1		hypothetical protein			BARCL_RS05185	2823	940	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1245464	1251544	-							BARCL_RS06765	6081		old_locus_tag=BARCL_1120
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1245464	1251544	-	WP_013545429.1	WP_013545429.1		hypothetical protein			BARCL_RS06765	6081	2026	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1252903	1258155	-							BARCL_RS05195	5253		old_locus_tag=BARCL_1121
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1252903	1258155	-	WP_013545430.1	WP_013545430.1		Vomp family autotransporter			BARCL_RS05195	5253	1750	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1259472	1260518	+							BARCL_RS05205	1047		old_locus_tag=BARCL_1123
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1259472	1260518	+	WP_013545432.1	WP_013545432.1		YopJ/AvrA family T3SS effector serine/threonine acetyltransferase			BARCL_RS05205	1047	348	
gene	tRNA	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1261176	1261265	-							BARCL_RS05210	90		old_locus_tag=BARCL_tRNA26
tRNA		GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1261176	1261265	-				tRNA-Ser			BARCL_RS05210	90		anticodon=GGA
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1261330	1261599	-					rpmA		BARCL_RS05215	270		old_locus_tag=BARCL_1124
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1261330	1261599	-	WP_013545433.1	WP_013545433.1		50S ribosomal protein L27	rpmA		BARCL_RS05215	270	89	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1261612	1262091	-					rplU		BARCL_RS05220	480		old_locus_tag=BARCL_1125
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1261612	1262091	-	WP_013545434.1	WP_013545434.1		50S ribosomal protein L21	rplU		BARCL_RS05220	480	159	
gene	tRNA	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1262404	1262493	+							BARCL_RS05225	90		old_locus_tag=BARCL_tRNA16
tRNA		GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1262404	1262493	+				tRNA-Ser			BARCL_RS05225	90		anticodon=CGA
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1262562	1263332	-							BARCL_RS05230	771		old_locus_tag=BARCL_1126
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1262562	1263332	-	WP_013545435.1	WP_013545435.1		N-acetylmuramoyl-L-alanine amidase			BARCL_RS05230	771	256	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1263977	1265068	+							BARCL_RS05235	1092		old_locus_tag=BARCL_1127
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1263977	1265068	+	WP_013545436.1	WP_013545436.1		TIGR04086 family membrane protein			BARCL_RS05235	1092	363	
gene	tRNA	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1265433	1265509	-							BARCL_RS05240	77		old_locus_tag=BARCL_tRNA25
tRNA		GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1265433	1265509	-				tRNA-Met			BARCL_RS05240	77		anticodon=CAT
gene	rRNA	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1265598	1265712	-					rrf		BARCL_RS05245	115		old_locus_tag=BARCL_5s_rRNA_2
rRNA		GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1265598	1265712	-				5S ribosomal RNA	rrf		BARCL_RS05245	115		
gene	rRNA	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1265813	1268626	-							BARCL_RS05250	2814		old_locus_tag=BARCL_23s_rRNA_2
rRNA		GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1265813	1268626	-				23S ribosomal RNA			BARCL_RS05250	2814		
gene	tRNA	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1269231	1269306	-							BARCL_RS05255	76		old_locus_tag=BARCL_tRNA24
tRNA		GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1269231	1269306	-				tRNA-Ala			BARCL_RS05255	76		anticodon=TGC
gene	tRNA	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1269642	1269718	-							BARCL_RS05260	77		old_locus_tag=BARCL_tRNA23
tRNA		GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1269642	1269718	-				tRNA-Ile			BARCL_RS05260	77		anticodon=GAT
gene	rRNA	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1270057	1271544	-							BARCL_RS05265	1488		old_locus_tag=BARCL_16s_rRNA_2
rRNA		GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1270057	1271544	-				16S ribosomal RNA			BARCL_RS05265	1488		
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1272181	1272573	+							BARCL_RS05270	393		old_locus_tag=BARCL_1135
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1272181	1272573	+	WP_013545437.1	WP_013545437.1		transcriptional repressor			BARCL_RS05270	393	130	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1272744	1273844	+							BARCL_RS05275	1101		old_locus_tag=BARCL_1136
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1272744	1273844	+	WP_013545438.1	WP_013545438.1		HlyD family secretion protein			BARCL_RS05275	1101	366	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1273856	1275421	+							BARCL_RS05280	1566		old_locus_tag=BARCL_1137
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1273856	1275421	+	WP_013545439.1	WP_013545439.1		DHA2 family efflux MFS transporter permease subunit			BARCL_RS05280	1566	521	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1275554	1276138	-							BARCL_RS05285	585		old_locus_tag=BARCL_1138
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1275554	1276138	-	WP_026501025.1	WP_026501025.1		N-acetyltransferase			BARCL_RS05285	585	194	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1276216	1277349	-							BARCL_RS05290	1134		old_locus_tag=BARCL_1139
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1276216	1277349	-	WP_026501024.1	WP_026501024.1		type III PLP-dependent enzyme			BARCL_RS05290	1134	377	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1278001	1278918	-							BARCL_RS05295	918		old_locus_tag=BARCL_1140
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1278001	1278918	-	WP_013545442.1	WP_013545442.1		rhodanese-related sulfurtransferase			BARCL_RS05295	918	305	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1279405	1280235	-							BARCL_RS05300	831		old_locus_tag=BARCL_1141
CDS	with_protein	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1279405	1280235	-	WP_013545443.1	WP_013545443.1		ferredoxin--NADP reductase			BARCL_RS05300	831	276	
gene	protein_coding	GCF_000253015.1	Primary Assembly	chromosome		NC_014932.1	1280821	1281159	-							BARCL_RS05305	339		old_locus_tag=BARCL_1142
