# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1269524	1270495	+							PU02_RS05600	972		old_locus_tag=PU02_1167
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1269524	1270495	+	WP_053944445.1	WP_053944445.1		hypothetical protein			PU02_RS05600	972	323	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1270530	1271084	+					rplI		PU02_RS05605	555		old_locus_tag=PU02_1168
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1270530	1271084	+	WP_053944446.1	WP_053944446.1		50S ribosomal protein L9	rplI		PU02_RS05605	555	184	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1271459	1272961	+							PU02_RS05610	1503		old_locus_tag=PU02_1169
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1271459	1272961	+	WP_053944447.1	WP_053944447.1		replicative DNA helicase			PU02_RS05610	1503	500	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1272968	1274377	+					radA		PU02_RS05615	1410		old_locus_tag=PU02_1170
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1272968	1274377	+	WP_053944448.1	WP_053944448.1		DNA repair protein RadA	radA		PU02_RS05615	1410	469	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1274508	1275101	+							PU02_RS05620	594		
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1274508	1275101	+	WP_053944449.1	WP_053944449.1		CvpA family protein			PU02_RS05620	594	197	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1275172	1276659	+					purF		PU02_RS05625	1488		old_locus_tag=PU02_1173
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1275172	1276659	+	WP_053944450.1	WP_053944450.1		amidophosphoribosyltransferase	purF		PU02_RS05625	1488	495	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1276662	1277411	+							PU02_RS05630	750		old_locus_tag=PU02_1174
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1276662	1277411	+	WP_053944451.1	WP_053944451.1		SDR family NAD(P)-dependent oxidoreductase			PU02_RS05630	750	249	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1277486	1278325	-					pssA		PU02_RS05635	840		old_locus_tag=PU02_1175
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1277486	1278325	-	WP_053944452.1	WP_053944452.1		CDP-diacylglycerol--serine O-phosphatidyltransferase	pssA		PU02_RS05635	840	279	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1278334	1279032	-							PU02_RS05640	699		old_locus_tag=PU02_1176
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1278334	1279032	-	WP_053944453.1	WP_053944453.1		phosphatidylserine decarboxylase			PU02_RS05640	699	232	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1279148	1281031	-							PU02_RS05645	1884		old_locus_tag=PU02_1177
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1279148	1281031	-	WP_053944454.1	WP_053944454.1		ABC transporter ATP-binding protein/permease			PU02_RS05645	1884	627	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1281627	1283126	-					cysS		PU02_RS05650	1500		old_locus_tag=PU02_1178
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1281627	1283126	-	WP_053944455.1	WP_053944455.1		cysteine--tRNA ligase	cysS		PU02_RS05650	1500	499	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1283410	1284732	-							PU02_RS05655	1323		old_locus_tag=PU02_1179
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1283410	1284732	-	WP_053944456.1	WP_053944456.1		dihydroorotase			PU02_RS05655	1323	440	
gene	pseudogene	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1284800	1285645	+							PU02_RS05660	846		pseudo;old_locus_tag=PU02_1180
CDS	without_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1284800	1285645	+				folate-binding protein			PU02_RS05660	846		pseudo
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1286400	1287215	-					panB		PU02_RS05665	816		old_locus_tag=PU02_1181
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1286400	1287215	-	WP_053944457.1	WP_053944457.1		3-methyl-2-oxobutanoate hydroxymethyltransferase	panB		PU02_RS05665	816	271	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1287228	1288073	-					panC		PU02_RS05670	846		old_locus_tag=PU02_1182
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1287228	1288073	-	WP_053944458.1	WP_053944458.1		pantoate--beta-alanine ligase	panC		PU02_RS05670	846	281	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1288101	1288847	-					recO		PU02_RS05675	747		old_locus_tag=PU02_1183
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1288101	1288847	-	WP_053944459.1	WP_053944459.1		DNA repair protein RecO	recO		PU02_RS05675	747	248	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1288852	1289754	-					era		PU02_RS05680	903		old_locus_tag=PU02_1184
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1288852	1289754	-	WP_053944460.1	WP_053944460.1		GTPase Era	era		PU02_RS05680	903	300	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1289751	1290455	-					rnc		PU02_RS05685	705		old_locus_tag=PU02_1185
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1289751	1290455	-	WP_053944461.1	WP_053944461.1		ribonuclease III	rnc		PU02_RS05685	705	234	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1290466	1291248	-					lepB		PU02_RS05690	783		old_locus_tag=PU02_1186
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1290466	1291248	-	WP_053944462.1	WP_053944462.1		signal peptidase I	lepB		PU02_RS05690	783	260	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1291333	1291734	-					acpS		PU02_RS05695	402		old_locus_tag=PU02_1187
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1291333	1291734	-	WP_053944463.1	WP_053944463.1		holo-ACP synthase	acpS		PU02_RS05695	402	133	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1291778	1292323	-							PU02_RS05700	546		old_locus_tag=PU02_1188
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1291778	1292323	-	WP_053944464.1	WP_053944464.1		DUF2062 domain-containing protein			PU02_RS05700	546	181	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1292429	1293007	-					pyrE		PU02_RS05705	579		old_locus_tag=PU02_1189
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1292429	1293007	-	WP_053944684.1	WP_053944684.1		orotate phosphoribosyltransferase	pyrE		PU02_RS05705	579	192	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1293024	1295252	-							PU02_RS05710	2229		old_locus_tag=PU02_1190
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1293024	1295252	-	WP_053944465.1	WP_053944465.1		bifunctional (p)ppGpp synthetase/guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase			PU02_RS05710	2229	742	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1295376	1295771	-					rpoZ		PU02_RS05715	396		old_locus_tag=PU02_1191
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1295376	1295771	-	WP_053944466.1	WP_053944466.1		DNA-directed RNA polymerase subunit omega	rpoZ		PU02_RS05715	396	131	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1296276	1296959	+							PU02_RS05720	684		old_locus_tag=PU02_1192
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1296276	1296959	+	WP_053944467.1	WP_053944467.1		uracil-DNA glycosylase			PU02_RS05720	684	227	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1296997	1297476	-					smpB		PU02_RS05725	480		old_locus_tag=PU02_1193
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1296997	1297476	-	WP_053944468.1	WP_053944468.1		SsrA-binding protein SmpB	smpB		PU02_RS05725	480	159	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1297495	1298379	-					dapA		PU02_RS05730	885		old_locus_tag=PU02_1194
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1297495	1298379	-	WP_053944469.1	WP_053944469.1		4-hydroxy-tetrahydrodipicolinate synthase	dapA		PU02_RS05730	885	294	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1298670	1300742	+							PU02_RS05735	2073		old_locus_tag=PU02_1195
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1298670	1300742	+	WP_236824002.1	WP_236824002.1		lytic transglycosylase domain-containing protein			PU02_RS05735	2073	690	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1300928	1301707	-							PU02_RS05740	780		old_locus_tag=PU02_1196
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1300928	1301707	-	WP_053944470.1	WP_053944470.1		energy transducer TonB			PU02_RS05740	780	259	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1301984	1304185	+							PU02_RS05745	2202		old_locus_tag=PU02_1198
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1301984	1304185	+	WP_053944471.1	WP_053944471.1		TonB-dependent hemoglobin/transferrin/lactoferrin family receptor			PU02_RS05745	2202	733	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1304410	1305453	+							PU02_RS05750	1044		old_locus_tag=PU02_1199
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1304410	1305453	+	WP_053944472.1	WP_053944472.1		hemin-degrading factor			PU02_RS05750	1044	347	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1305472	1306359	+							PU02_RS05755	888		old_locus_tag=PU02_1200
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1305472	1306359	+	WP_053944473.1	WP_053944473.1		ABC transporter substrate-binding protein			PU02_RS05755	888	295	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1306478	1307470	+							PU02_RS05760	993		old_locus_tag=PU02_1201
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1306478	1307470	+	WP_144417880.1	WP_144417880.1		iron ABC transporter permease			PU02_RS05760	993	330	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1307463	1308308	+							PU02_RS05765	846		old_locus_tag=PU02_1202
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1307463	1308308	+	WP_053944474.1	WP_053944474.1		heme ABC transporter ATP-binding protein			PU02_RS05765	846	281	
gene	pseudogene	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1308678	1309457	-							PU02_RS05770	780		pseudo
CDS	without_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1308678	1309457	-				N-acetylmuramoyl-L-alanine amidase			PU02_RS05770	780		pseudo
gene	tRNA	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1310453	1310543	-							PU02_RS05775	91		old_locus_tag=PU02_1393
tRNA		GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1310453	1310543	-				tRNA-Ser			PU02_RS05775	91		anticodon=GCT
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1310937	1312148	+							PU02_RS05780	1212		old_locus_tag=PU02_1205
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1310937	1312148	+	WP_053944475.1	WP_053944475.1		porin			PU02_RS05780	1212	403	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1313046	1314881	+					thiC		PU02_RS05785	1836		old_locus_tag=PU02_1206
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1313046	1314881	+	WP_053944476.1	WP_053944476.1		phosphomethylpyrimidine synthase ThiC	thiC		PU02_RS05785	1836	611	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1314878	1315828	+							PU02_RS05790	951		old_locus_tag=PU02_1207
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1314878	1315828	+	WP_053944477.1	WP_053944477.1		FAD-dependent oxidoreductase			PU02_RS05790	951	316	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1315832	1316029	+					thiS		PU02_RS05795	198		old_locus_tag=PU02_1208
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1315832	1316029	+	WP_053944478.1	WP_053944478.1		sulfur carrier protein ThiS	thiS		PU02_RS05795	198	65	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1316034	1316807	+							PU02_RS05800	774		old_locus_tag=PU02_1209
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1316034	1316807	+	WP_053944479.1	WP_053944479.1		thiazole synthase			PU02_RS05800	774	257	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1316804	1317406	+							PU02_RS05805	603		old_locus_tag=PU02_1210
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1316804	1317406	+	WP_071628372.1	WP_071628372.1		thiamine phosphate synthase			PU02_RS05805	603	200	
gene	pseudogene	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1317397	1318144	+							PU02_RS05810	748		pseudo;old_locus_tag=PU02_1211
CDS	without_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1317397	1318144	+				hydroxymethylpyrimidine/phosphomethylpyrimidine kinase			PU02_RS05810	748		pseudo
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1318625	1319452	+							PU02_RS05815	828		old_locus_tag=PU02_1212
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1318625	1319452	+	WP_053944480.1	WP_053944480.1		uracil-DNA glycosylase			PU02_RS05815	828	275	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1319523	1322147	+					pepN		PU02_RS05820	2625		old_locus_tag=PU02_1213
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1319523	1322147	+	WP_053944481.1	WP_053944481.1		aminopeptidase N	pepN		PU02_RS05820	2625	874	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1322384	1324711	+							PU02_RS05825	2328		old_locus_tag=PU02_1214
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1322384	1324711	+	WP_053944482.1	WP_053944482.1		ATP-binding protein			PU02_RS05825	2328	775	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1324689	1326074	-							PU02_RS05830	1386		old_locus_tag=PU02_1215
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1324689	1326074	-	WP_053944483.1	WP_053944483.1		HAMP domain-containing histidine kinase			PU02_RS05830	1386	461	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1326071	1326754	-							PU02_RS05835	684		old_locus_tag=PU02_1216
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1326071	1326754	-	WP_053944484.1	WP_053944484.1		response regulator transcription factor			PU02_RS05835	684	227	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1326829	1328337	-							PU02_RS05840	1509		old_locus_tag=PU02_1217
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1326829	1328337	-	WP_053944485.1	WP_053944485.1		Do family serine endopeptidase			PU02_RS05840	1509	502	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1328553	1328984	-							PU02_RS05845	432		old_locus_tag=PU02_1218
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1328553	1328984	-	WP_053944486.1	WP_053944486.1		cytochrome c-type biogenesis protein CcmH			PU02_RS05845	432	143	
gene	pseudogene	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1328981	1330969	-							PU02_RS05850	1989		pseudo;old_locus_tag=PU02_1219
CDS	without_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1328981	1330969	-				heme lyase CcmF/NrfE family subunit			PU02_RS05850	1989		pseudo
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1330959	1331456	-					ccmE		PU02_RS05855	498		old_locus_tag=PU02_1220
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1330959	1331456	-	WP_082311418.1	WP_082311418.1		cytochrome c maturation protein CcmE	ccmE		PU02_RS05855	498	165	
gene	pseudogene	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1331640	1332178	-							PU02_RS05860	539		pseudo;old_locus_tag=PU02_1221
CDS	without_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1331640	1332178	-				tetratricopeptide repeat protein			PU02_RS05860	539		pseudo
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1332474	1333319	-							PU02_RS05865	846		old_locus_tag=PU02_1222
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1332474	1333319	-	WP_053944488.1	WP_053944488.1		peptidoglycan-binding protein			PU02_RS05865	846	281	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1334185	1334517	+							PU02_RS05870	333		old_locus_tag=PU02_1224
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1334185	1334517	+	WP_236824003.1	WP_236824003.1		DUF5330 domain-containing protein			PU02_RS05870	333	110	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1334631	1335038	+							PU02_RS05875	408		old_locus_tag=PU02_1225
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1334631	1335038	+	WP_053944490.1	WP_053944490.1		SufE family protein			PU02_RS05875	408	135	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1335109	1335546	-							PU02_RS05880	438		old_locus_tag=PU02_1226
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1335109	1335546	-	WP_053944491.1	WP_053944491.1		MucR family transcriptional regulator			PU02_RS05880	438	145	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1336069	1338201	+							PU02_RS05885	2133		old_locus_tag=PU02_1227
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1336069	1338201	+	WP_053944492.1	WP_053944492.1		S9 family peptidase			PU02_RS05885	2133	710	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1338246	1338848	-							PU02_RS05890	603		old_locus_tag=PU02_1228
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1338246	1338848	-	WP_053944493.1	WP_053944493.1		superoxide dismutase			PU02_RS05890	603	200	
gene	tRNA	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1339156	1339230	-							PU02_RS05895	75		old_locus_tag=PU02_1394
tRNA		GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1339156	1339230	-				tRNA-Gln			PU02_RS05895	75		anticodon=TTG
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1339860	1342532	-					ppdK		PU02_RS05900	2673		old_locus_tag=PU02_1229
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1339860	1342532	-	WP_053944686.1	WP_053944686.1		pyruvate, phosphate dikinase	ppdK		PU02_RS05900	2673	890	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1342616	1343209	-							PU02_RS05905	594		old_locus_tag=PU02_1230
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1342616	1343209	-	WP_236824045.1	WP_236824045.1		DsbA family protein			PU02_RS05905	594	197	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1343289	1343840	-							PU02_RS05910	552		old_locus_tag=PU02_1231
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1343289	1343840	-	WP_053944495.1	WP_053944495.1		DciA family protein			PU02_RS05910	552	183	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1344040	1345098	+					mutY		PU02_RS05915	1059		old_locus_tag=PU02_1232
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1344040	1345098	+	WP_053944496.1	WP_053944496.1		A/G-specific adenine glycosylase	mutY		PU02_RS05915	1059	352	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1345171	1346307	-							PU02_RS05920	1137		old_locus_tag=PU02_1233
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1345171	1346307	-	WP_053944497.1	WP_053944497.1		site-specific DNA-methyltransferase			PU02_RS05920	1137	378	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1346615	1347307	+							PU02_RS05925	693		old_locus_tag=PU02_1234
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1346615	1347307	+	WP_053944498.1	WP_053944498.1		HAD family phosphatase			PU02_RS05925	693	230	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1347767	1349089	+							PU02_RS05930	1323		old_locus_tag=PU02_1235
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1347767	1349089	+	WP_053944499.1	WP_053944499.1		insulinase family protein			PU02_RS05930	1323	440	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1349438	1352374	+							PU02_RS05935	2937		old_locus_tag=PU02_1236
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1349438	1352374	+	WP_053944500.1	WP_053944500.1		EAL domain-containing protein			PU02_RS05935	2937	978	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1352448	1353032	-							PU02_RS05940	585		old_locus_tag=PU02_1237
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1352448	1353032	-	WP_053944501.1	WP_053944501.1		YqgE/AlgH family protein			PU02_RS05940	585	194	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1353104	1353958	+							PU02_RS05945	855		old_locus_tag=PU02_1238
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1353104	1353958	+	WP_053944502.1	WP_053944502.1		hypothetical protein			PU02_RS05945	855	284	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1353969	1354448	-					rnhA		PU02_RS05950	480		old_locus_tag=PU02_1239
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1353969	1354448	-	WP_053944503.1	WP_053944503.1		ribonuclease HI	rnhA		PU02_RS05950	480	159	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1354924	1355970	-					ispH		PU02_RS05955	1047		old_locus_tag=PU02_1240
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1354924	1355970	-	WP_053944504.1	WP_053944504.1		4-hydroxy-3-methylbut-2-enyl diphosphate reductase	ispH		PU02_RS05955	1047	348	
gene	pseudogene	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1356164	1357095	-					cyoE		PU02_RS05960	932		pseudo;old_locus_tag=PU02_1241
CDS	without_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1356164	1357095	-				heme o synthase	cyoE		PU02_RS05960	932		pseudo
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1357486	1358022	+							PU02_RS05965	537		old_locus_tag=PU02_1242
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1357486	1358022	+	WP_053944505.1	WP_053944505.1		invasion associated locus B family protein			PU02_RS05965	537	178	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1358136	1359554	+					tldD		PU02_RS05970	1419		old_locus_tag=PU02_1244
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1358136	1359554	+	WP_053944506.1	WP_053944506.1		metalloprotease TldD	tldD		PU02_RS05970	1419	472	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1359622	1360875	-							PU02_RS05975	1254		old_locus_tag=PU02_1245
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1359622	1360875	-	WP_053944507.1	WP_053944507.1		class I SAM-dependent RNA methyltransferase			PU02_RS05975	1254	417	
gene	protein_coding	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1360872	1361609	-							PU02_RS05980	738		old_locus_tag=PU02_1246
CDS	with_protein	GCF_001281405.1	Primary Assembly	chromosome		NZ_CP010401.1	1360872	1361609	-	WP_053944508.1	WP_053944508.1		TlyA family RNA methyltransferase			PU02_RS05980	738	245	
