# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1164027	1164947	-	WP_015398300.1	WP_015398300.1		sulfite exporter TauE/SafE family protein			BANH1_RS04920	921	306	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1165543	1165794	+							BANH1_RS04925	252		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1165543	1165794	+	WP_041583030.1	WP_041583030.1		hypothetical protein			BANH1_RS04925	252	83	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1166280	1167026	+							BANH1_RS04930	747		old_locus_tag=BAnh1_09210
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1166280	1167026	+	WP_015398301.1	WP_015398301.1		electron transfer flavoprotein subunit beta/FixA family protein			BANH1_RS04930	747	248	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1167076	1168005	+							BANH1_RS04935	930		old_locus_tag=BAnh1_09220
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1167076	1168005	+	WP_015398302.1	WP_015398302.1		electron transfer flavoprotein subunit alpha/FixB family protein			BANH1_RS04935	930	309	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1168009	1169670	+							BANH1_RS04940	1662		old_locus_tag=BAnh1_09230
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1168009	1169670	+	WP_015398303.1	WP_015398303.1		electron transfer flavoprotein-ubiquinone oxidoreductase			BANH1_RS04940	1662	553	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1169990	1170793	-							BANH1_RS04945	804		old_locus_tag=BAnh1_09240
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1169990	1170793	-	WP_015398304.1	WP_015398304.1		pyrroline-5-carboxylate reductase			BANH1_RS04945	804	267	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1171258	1171626	-							BANH1_RS04950	369		old_locus_tag=BAnh1_09250
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1171258	1171626	-	WP_015398305.1	WP_015398305.1		YraN family protein			BANH1_RS04950	369	122	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1171630	1172517	-					rsmI		BANH1_RS04955	888		old_locus_tag=BAnh1_09260
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1171630	1172517	-	WP_015398306.1	WP_015398306.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		BANH1_RS04955	888	295	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1172624	1172851	-							BANH1_RS07545	228		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1172624	1172851	-	WP_244427659.1	WP_244427659.1		hypothetical protein			BANH1_RS07545	228	75	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1173315	1174409	-							BANH1_RS04965	1095		old_locus_tag=BAnh1_09270
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1173315	1174409	-	WP_015398307.1	WP_015398307.1		Mrp/NBP35 family ATP-binding protein			BANH1_RS04965	1095	364	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1174899	1175033	+					rpmH		BANH1_RS04970	135		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1174899	1175033	+	WP_024864273.1	WP_024864273.1		50S ribosomal protein L34	rpmH		BANH1_RS04970	135	44	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1175140	1175508	+					rnpA		BANH1_RS04975	369		old_locus_tag=BAnh1_09280
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1175140	1175508	+	WP_015398308.1	WP_015398308.1		ribonuclease P protein component	rnpA		BANH1_RS04975	369	122	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1175534	1177372	+					yidC		BANH1_RS04980	1839		old_locus_tag=BAnh1_09290
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1175534	1177372	+	WP_015398309.1	WP_015398309.1		membrane protein insertase YidC	yidC		BANH1_RS04980	1839	612	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1177369	1178016	+					yihA		BANH1_RS04985	648		old_locus_tag=BAnh1_09300
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1177369	1178016	+	WP_015398310.1	WP_015398310.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		BANH1_RS04985	648	215	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1178147	1178839	+							BANH1_RS04990	693		old_locus_tag=BAnh1_09310
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1178147	1178839	+	WP_015398311.1	WP_015398311.1		glutathione S-transferase family protein			BANH1_RS04990	693	230	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1179371	1180177	+					dapB		BANH1_RS04995	807		old_locus_tag=BAnh1_09320
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1179371	1180177	+	WP_015398312.1	WP_015398312.1		4-hydroxy-tetrahydrodipicolinate reductase	dapB		BANH1_RS04995	807	268	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1180214	1180834	+							BANH1_RS05000	621		old_locus_tag=BAnh1_09330
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1180214	1180834	+	WP_015398313.1	WP_015398313.1		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase			BANH1_RS05000	621	206	
gene	tRNA	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1180945	1181029	+							BANH1_RS05005	85		old_locus_tag=BAnh1_t032
tRNA		GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1180945	1181029	+				tRNA-Leu			BANH1_RS05005	85		anticodon=CAG
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1181512	1182018	+							BANH1_RS05015	507		old_locus_tag=BAnh1_09350
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1181512	1182018	+	WP_015398315.1	WP_015398315.1		hypothetical protein			BANH1_RS05015	507	168	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1182136	1182348	-							BANH1_RS05020	213		old_locus_tag=BAnh1_09360
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1182136	1182348	-	WP_015398316.1	WP_015398316.1		type II toxin-antitoxin system Y4mF family antitoxin			BANH1_RS05020	213	70	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1182428	1183732	-							BANH1_RS05025	1305		old_locus_tag=BAnh1_09370
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1182428	1183732	-	WP_015398317.1	WP_015398317.1		class I SAM-dependent methyltransferase			BANH1_RS05025	1305	434	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1184048	1184338	-							BANH1_RS05030	291		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1184048	1184338	-	WP_144050545.1	WP_144050545.1		hypothetical protein			BANH1_RS05030	291	96	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1184335	1185078	-							BANH1_RS05035	744		old_locus_tag=BAnh1_09380
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1184335	1185078	-	WP_015398318.1	WP_015398318.1		phage antirepressor Ant			BANH1_RS05035	744	247	
gene	pseudogene	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1185402	1185680	-							BANH1_RS05040	279		partial;pseudo
CDS	without_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1185402	1185680	-				antA/AntB antirepressor family protein			BANH1_RS05040	279		partial;pseudo
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1186037	1186600	-							BANH1_RS05045	564		old_locus_tag=BAnh1_09400
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1186037	1186600	-	WP_015398319.1	WP_015398319.1		hypothetical protein			BANH1_RS05045	564	187	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1186827	1187045	-							BANH1_RS05050	219		old_locus_tag=BAnh1_09410
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1186827	1187045	-	WP_015398320.1	WP_015398320.1		hypothetical protein			BANH1_RS05050	219	72	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1187045	1187722	-							BANH1_RS05055	678		old_locus_tag=BAnh1_09420
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1187045	1187722	-	WP_015398321.1	WP_015398321.1		lysozyme			BANH1_RS05055	678	225	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1187781	1189085	-							BANH1_RS05060	1305		old_locus_tag=BAnh1_09430
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1187781	1189085	-	WP_015398322.1	WP_015398322.1		phage late control protein D			BANH1_RS05060	1305	434	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1189082	1189306	-							BANH1_RS05065	225		old_locus_tag=BAnh1_09440
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1189082	1189306	-	WP_015397646.1	WP_015397646.1		tail protein X			BANH1_RS05065	225	74	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1189306	1189683	-							BANH1_RS05070	378		old_locus_tag=BAnh1_09450
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1189306	1189683	-	WP_015397645.1	WP_015397645.1		phage tail protein			BANH1_RS05070	378	125	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1189689	1191572	-							BANH1_RS05075	1884		old_locus_tag=BAnh1_09460
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1189689	1191572	-	WP_015398323.1	WP_015398323.1		phage tail tape measure protein			BANH1_RS05075	1884	627	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1191569	1191631	-							BANH1_RS07550	63		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1191569	1191631	-	WP_244427628.1	WP_244427628.1		hypothetical protein			BANH1_RS07550	63	20	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1191679	1191966	-							BANH1_RS05080	288		old_locus_tag=BAnh1_09470
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1191679	1191966	-	WP_015397643.1	WP_015397643.1		phage tail assembly protein			BANH1_RS05080	288	95	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1191969	1192475	-							BANH1_RS05085	507		old_locus_tag=BAnh1_09480
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1191969	1192475	-	WP_015398324.1	WP_015398324.1		phage major tail tube protein			BANH1_RS05085	507	168	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1192475	1193866	-							BANH1_RS05090	1392		old_locus_tag=BAnh1_09490
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1192475	1193866	-	WP_015398325.1	WP_015398325.1		phage tail sheath subtilisin-like domain-containing protein			BANH1_RS05090	1392	463	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1194122	1194448	-							BANH1_RS05095	327		old_locus_tag=BAnh1_09500
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1194122	1194448	-	WP_015398326.1	WP_015398326.1		HigA family addiction module antitoxin			BANH1_RS05095	327	108	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1194473	1194748	-							BANH1_RS05100	276		old_locus_tag=BAnh1_09510
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1194473	1194748	-	WP_015398327.1	WP_015398327.1		type II toxin-antitoxin system RelE/ParE family toxin			BANH1_RS05100	276	91	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1194931	1195851	-							BANH1_RS07230	921		old_locus_tag=BAnh1_09520
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1194931	1195851	-	WP_015398328.1	WP_015398328.1		phage tail protein			BANH1_RS07230	921	306	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1195865	1199017	-							BANH1_RS05110	3153		old_locus_tag=BAnh1_09530
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1195865	1199017	-	WP_015398329.1	WP_015398329.1		DUF4815 domain-containing protein			BANH1_RS05110	3153	1050	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1199019	1200128	-							BANH1_RS05115	1110		old_locus_tag=BAnh1_09540
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1199019	1200128	-	WP_015398330.1	WP_015398330.1		phage tail protein			BANH1_RS05115	1110	369	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1200128	1200955	-							BANH1_RS05120	828		old_locus_tag=BAnh1_09550
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1200128	1200955	-	WP_015398331.1	WP_015398331.1		baseplate J/gp47 family protein			BANH1_RS05120	828	275	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1200952	1201287	-							BANH1_RS05125	336		old_locus_tag=BAnh1_09560
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1200952	1201287	-	WP_015398332.1	WP_015398332.1		GPW/gp25 family protein			BANH1_RS05125	336	111	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1201290	1201979	-							BANH1_RS05130	690		old_locus_tag=BAnh1_09570
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1201290	1201979	-	WP_015398333.1	WP_015398333.1		phage baseplate assembly protein V			BANH1_RS05130	690	229	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1201972	1202499	-							BANH1_RS05135	528		old_locus_tag=BAnh1_09580
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1201972	1202499	-	WP_015398334.1	WP_015398334.1		hypothetical protein			BANH1_RS05135	528	175	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1202477	1202845	-							BANH1_RS05140	369		old_locus_tag=BAnh1_09590
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1202477	1202845	-	WP_015398335.1	WP_015398335.1		hypothetical protein			BANH1_RS05140	369	122	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1202847	1203923	-							BANH1_RS05145	1077		old_locus_tag=BAnh1_09600
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1202847	1203923	-	WP_015398336.1	WP_015398336.1		major capsid protein			BANH1_RS05145	1077	358	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1203936	1204304	-							BANH1_RS05150	369		old_locus_tag=BAnh1_09610
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1203936	1204304	-	WP_015398337.1	WP_015398337.1		head decoration protein			BANH1_RS05150	369	122	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1204564	1205658	-							BANH1_RS05155	1095		old_locus_tag=BAnh1_09620
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1204564	1205658	-	WP_015398338.1	WP_015398338.1		S49 family peptidase			BANH1_RS05155	1095	364	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1205648	1207189	-							BANH1_RS05160	1542		old_locus_tag=BAnh1_09630
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1205648	1207189	-	WP_015398339.1	WP_015398339.1		phage portal protein			BANH1_RS05160	1542	513	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1207189	1207437	-							BANH1_RS05165	249		old_locus_tag=BAnh1_09640
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1207189	1207437	-	WP_015398340.1	WP_015398340.1		hypothetical protein			BANH1_RS05165	249	82	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1207446	1209371	-							BANH1_RS05170	1926		old_locus_tag=BAnh1_09650
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1207446	1209371	-	WP_015398341.1	WP_015398341.1		phage terminase large subunit family protein			BANH1_RS05170	1926	641	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1209416	1209967	-							BANH1_RS05175	552		old_locus_tag=BAnh1_09660
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1209416	1209967	-	WP_015398342.1	WP_015398342.1		hypothetical protein			BANH1_RS05175	552	183	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1210361	1210939	-							BANH1_RS05180	579		old_locus_tag=BAnh1_09670
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1210361	1210939	-	WP_015398343.1	WP_015398343.1		hypothetical protein			BANH1_RS05180	579	192	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1210943	1211254	-							BANH1_RS05185	312		old_locus_tag=BAnh1_09680
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1210943	1211254	-	WP_015398344.1	WP_015398344.1		hypothetical protein			BANH1_RS05185	312	103	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1211612	1212037	-							BANH1_RS05190	426		old_locus_tag=BAnh1_09690
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1211612	1212037	-	WP_083878126.1	WP_083878126.1		type II toxin-antitoxin system VapC family toxin			BANH1_RS05190	426	141	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1212034	1212300	-							BANH1_RS05195	267		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1212034	1212300	-	WP_041583042.1	WP_041583042.1		hypothetical protein			BANH1_RS05195	267	88	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1212358	1212981	-							BANH1_RS05200	624		old_locus_tag=BAnh1_09700
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1212358	1212981	-	WP_015398346.1	WP_015398346.1		hypothetical protein			BANH1_RS05200	624	207	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1212992	1213450	-					ssb		BANH1_RS05205	459		old_locus_tag=BAnh1_09710
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1212992	1213450	-	WP_015398347.1	WP_015398347.1		single-stranded DNA-binding protein	ssb		BANH1_RS05205	459	152	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1213431	1213778	-							BANH1_RS05210	348		old_locus_tag=BAnh1_09720
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1213431	1213778	-	WP_244427674.1	WP_244427674.1		RusA family crossover junction endodeoxyribonuclease			BANH1_RS05210	348	115	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1214007	1214330	-							BANH1_RS05220	324		old_locus_tag=BAnh1_09730
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1214007	1214330	-	WP_144050546.1	WP_144050546.1		hypothetical protein			BANH1_RS05220	324	107	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1214368	1215486	-							BANH1_RS07070	1119		old_locus_tag=BAnh1_09740
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1214368	1215486	-	WP_015398350.1	WP_015398350.1		hypothetical protein			BANH1_RS07070	1119	372	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1215476	1215961	-							BANH1_RS05230	486		old_locus_tag=BAnh1_09750
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1215476	1215961	-	WP_015398351.1	WP_015398351.1		phage related protein			BANH1_RS05230	486	161	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1216000	1216878	+							BANH1_RS05235	879		old_locus_tag=BAnh1_09760
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1216000	1216878	+	WP_244427660.1	WP_244427660.1		hypothetical protein			BANH1_RS05235	879	292	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1216838	1217332	-							BANH1_RS05240	495		old_locus_tag=BAnh1_09770
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1216838	1217332	-	WP_015398353.1	WP_015398353.1		hypothetical protein			BANH1_RS05240	495	164	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1217524	1217805	-							BANH1_RS05245	282		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1217524	1217805	-	WP_041583048.1	WP_041583048.1		hypothetical protein			BANH1_RS05245	282	93	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1217780	1218100	-							BANH1_RS05250	321		old_locus_tag=BAnh1_09780
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1217780	1218100	-	WP_015398354.1	WP_015398354.1		hypothetical protein			BANH1_RS05250	321	106	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1218192	1218875	+							BANH1_RS07240	684		old_locus_tag=BAnh1_09790
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1218192	1218875	+	WP_015398355.1	WP_015398355.1		S24/S26 family peptidase			BANH1_RS07240	684	227	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1218992	1219690	-							BANH1_RS05260	699		old_locus_tag=BAnh1_09800
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1218992	1219690	-	WP_015398356.1	WP_015398356.1		helix-turn-helix transcriptional regulator			BANH1_RS05260	699	232	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1220126	1220506	+							BANH1_RS05270	381		old_locus_tag=BAnh1_09810
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1220126	1220506	+	WP_015398357.1	WP_015398357.1		hypothetical protein			BANH1_RS05270	381	126	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1220650	1220874	+							BANH1_RS05275	225		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1220650	1220874	+	WP_041583052.1	WP_041583052.1		hypothetical protein			BANH1_RS05275	225	74	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1220871	1221380	+							BANH1_RS05280	510		old_locus_tag=BAnh1_09820
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1220871	1221380	+	WP_015398358.1	WP_015398358.1		hypothetical protein			BANH1_RS05280	510	169	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1221399	1222493	+							BANH1_RS05285	1095		old_locus_tag=BAnh1_09830
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1221399	1222493	+	WP_015398359.1	WP_015398359.1		AAA family ATPase			BANH1_RS05285	1095	364	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1222495	1223091	+							BANH1_RS05290	597		old_locus_tag=BAnh1_09840
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1222495	1223091	+	WP_015398360.1	WP_015398360.1		YqaJ viral recombinase family protein			BANH1_RS05290	597	198	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1223095	1224087	+							BANH1_RS05295	993		old_locus_tag=BAnh1_09850
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1223095	1224087	+	WP_015398361.1	WP_015398361.1		tyrosine-type recombinase/integrase			BANH1_RS05295	993	330	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1225186	1226403	-							BANH1_RS05300	1218		old_locus_tag=BAnh1_09860
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1225186	1226403	-	WP_041583054.1	WP_041583054.1		MFS transporter			BANH1_RS05300	1218	405	
gene	pseudogene	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1226780	1227366	-							BANH1_RS07555	587		partial;pseudo
CDS	without_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1226780	1227366	-				Arm DNA-binding domain-containing protein			BANH1_RS07555	587		partial;pseudo
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1228000	1228158	-							BANH1_RS07415	159		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1228000	1228158	-	WP_187287491.1	WP_187287491.1		hypothetical protein			BANH1_RS07415	159	52	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1228262	1228507	-							BANH1_RS05325	246		
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1228262	1228507	-	WP_041583060.1	WP_041583060.1		hypothetical protein			BANH1_RS05325	246	81	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1228703	1229737	-							BANH1_RS05330	1035		old_locus_tag=BAnh1_09900
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1228703	1229737	-	WP_015398364.1	WP_015398364.1		phage capsid protein			BANH1_RS05330	1035	344	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1229761	1230453	-							BANH1_RS07075	693		old_locus_tag=BAnh1_09910
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1229761	1230453	-	WP_144050547.1	WP_144050547.1		hypothetical protein			BANH1_RS07075	693	230	
gene	protein_coding	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1232021	1232374	+							BANH1_RS05340	354		old_locus_tag=BAnh1_09920
CDS	with_protein	GCF_000341355.1	Primary Assembly	chromosome		NC_020300.1	1232021	1232374	+	WP_015398366.1	WP_015398366.1		hypothetical protein			BANH1_RS05340	354	117	
