# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2145854	2146675	+							BTR_RS09495	822		old_locus_tag=BT_2077,Btr_2077
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2145854	2146675	+	WP_012232306.1	WP_012232306.1		TIGR00282 family metallophosphoesterase			BTR_RS09495	822	273	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2147171	2147491	+							BTR_RS09505	321		old_locus_tag=BT_2080,Btr_2080
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2147171	2147491	+	WP_049776868.1	WP_049776868.1		hypothetical protein			BTR_RS09505	321	106	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2148356	2150530	+							BTR_RS09510	2175		old_locus_tag=BT_2082,Btr_2082
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2148356	2150530	+	WP_038474697.1	WP_038474697.1		isocitrate/isopropylmalate dehydrogenase family protein			BTR_RS09510	2175	724	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2150718	2151050	-							BTR_RS09515	333		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2150718	2151050	-	WP_158305303.1	WP_158305303.1		hypothetical protein			BTR_RS09515	333	110	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2150974	2151147	-							BTR_RS12960	174		old_locus_tag=BT_2085
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2150974	2151147	-	WP_158305304.1	WP_158305304.1		hypothetical protein			BTR_RS12960	174	57	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2151125	2151490	-							BTR_RS12385	366		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2151125	2151490	-	WP_158305305.1	WP_158305305.1		hypothetical protein			BTR_RS12385	366	121	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2151909	2152241	-							BTR_RS09525	333		old_locus_tag=BT_2089,Btr_2089
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2151909	2152241	-	WP_244393454.1	WP_244393454.1		helix-turn-helix domain-containing protein			BTR_RS09525	333	110	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2152885	2153292	-							BTR_RS09530	408		old_locus_tag=BT_2090,Btr_2090
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2152885	2153292	-	WP_012232311.1	WP_012232311.1		helix-turn-helix domain-containing protein			BTR_RS09530	408	135	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2153569	2153949	-							BTR_RS09535	381		old_locus_tag=BT_2091,Btr_2091
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2153569	2153949	-	WP_012232312.1	WP_012232312.1		helix-turn-helix domain-containing protein			BTR_RS09535	381	126	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2154161	2154601	-							BTR_RS09540	441		old_locus_tag=BT_2092,Btr_2092
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2154161	2154601	-	WP_012232313.1	WP_012232313.1		helix-turn-helix domain-containing protein			BTR_RS09540	441	146	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2155067	2155330	-							BTR_RS12390	264		partial;pseudo
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2155067	2155330	-				UDP-N-acetylglucosamine 1-carboxyvinyltransferase			BTR_RS12390	264		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2155674	2156012	-							BTR_RS09545	339		old_locus_tag=BT_2095
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2155674	2156012	-	WP_012232314.1	WP_012232314.1		helix-turn-helix domain-containing protein			BTR_RS09545	339	112	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2156515	2157810	-					murA		BTR_RS09550	1296		old_locus_tag=BT_2096,Btr_2096
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2156515	2157810	-	WP_012232315.1	WP_012232315.1		UDP-N-acetylglucosamine 1-carboxyvinyltransferase	murA		BTR_RS09550	1296	431	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2157978	2158130	-							BTR_RS13195	153		old_locus_tag=BT_2097
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2157978	2158130	-	WP_012232316.1	WP_012232316.1		hypothetical protein			BTR_RS13195	153	50	
gene	tRNA	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2158311	2158385	+							BTR_RS09560	75		old_locus_tag=BT_t0040,tRNA-Btr_0040
tRNA		GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2158311	2158385	+				tRNA-Thr			BTR_RS09560	75		anticodon=GGT
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2158430	2158639	-							BTR_RS09565	210		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2158430	2158639	-	WP_145972906.1	WP_145972906.1		hypothetical protein			BTR_RS09565	210	69	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2159365	2159586	+							BTR_RS12755	222		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2159365	2159586	+	WP_149030168.1	WP_149030168.1		hypothetical protein			BTR_RS12755	222	73	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2159746	2159934	+							BTR_RS12760	189		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2159746	2159934	+	WP_145972908.1	WP_145972908.1		hypothetical protein			BTR_RS12760	189	62	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2160584	2160889	+							BTR_RS11985	306		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2160584	2160889	+	WP_049776870.1	WP_049776870.1		hypothetical protein			BTR_RS11985	306	101	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2160906	2161082	+							BTR_RS12965	177		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2160906	2161082	+	WP_158305306.1	WP_158305306.1		hypothetical protein			BTR_RS12965	177	58	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2162855	2162992	-							BTR_RS12970	138		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2162855	2162992	-	WP_158305307.1	WP_158305307.1		hypothetical protein			BTR_RS12970	138	45	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2163425	2163631	-							BTR_RS12975	207		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2163425	2163631	-	WP_041582694.1	WP_041582694.1		hypothetical protein			BTR_RS12975	207	68	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2163615	2163752	-							BTR_RS12980	138		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2163615	2163752	-	WP_158305307.1	WP_158305307.1		hypothetical protein			BTR_RS12980	138	45	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2164217	2165008	-							BTR_RS09595	792		old_locus_tag=BT_2113,Btr_2113
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2164217	2165008	-	WP_012232317.1	WP_012232317.1		YqaJ viral recombinase family protein			BTR_RS09595	792	263	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2165321	2165518	-							BTR_RS12985	198		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2165321	2165518	-	WP_158305308.1	WP_158305308.1		hypothetical protein			BTR_RS12985	198	65	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2165973	2166137	-							BTR_RS12990	165		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2165973	2166137	-	WP_158305309.1	WP_158305309.1		hypothetical protein			BTR_RS12990	165	54	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2167219	2167407	-							BTR_RS09605	189		old_locus_tag=BT_2121a,Btr_2121a
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2167219	2167407	-	WP_012232318.1	WP_012232318.1		hypothetical protein			BTR_RS09605	189	62	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2167410	2167799	-							BTR_RS09610	390		old_locus_tag=BT_2122,Btr_2122
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2167410	2167799	-	WP_012232319.1	WP_012232319.1		hypothetical protein			BTR_RS09610	390	129	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2168113	2168430	-							BTR_RS09615	318		old_locus_tag=BT_2123,Btr_2123
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2168113	2168430	-	WP_012232320.1	WP_012232320.1		helix-turn-helix domain-containing protein			BTR_RS09615	318	105	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2168831	2169898	+							BTR_RS09620	1068		old_locus_tag=BT_2126,Btr_2126
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2168831	2169898	+	WP_012232321.1	WP_012232321.1		DUF1376 domain-containing protein			BTR_RS09620	1068	355	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2169946	2171400	+							BTR_RS11995	1455		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2169946	2171400	+	WP_049776874.1	WP_049776874.1		hypothetical protein			BTR_RS11995	1455	484	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2171501	2172091	+							BTR_RS13560	591		partial;pseudo
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2171501	2172091	+				DNA primase			BTR_RS13560	591		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2172073	2173650	-							BTR_RS13235	1578		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2172073	2173650	-	WP_174258353.1	WP_174258353.1		hypothetical protein			BTR_RS13235	1578	525	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2173703	2174911	+							BTR_RS09630	1209		partial;pseudo
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2173703	2174911	+				toprim domain-containing protein			BTR_RS09630	1209		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2174917	2175615	-							BTR_RS09635	699		old_locus_tag=BT_2130,Btr_2130
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2174917	2175615	-	WP_038474077.1	WP_038474077.1		hypothetical protein			BTR_RS09635	699	232	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2175720	2176040	-							BTR_RS09640	321		old_locus_tag=BT_2134,Btr_2134
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2175720	2176040	-	WP_038474079.1	WP_038474079.1		hypothetical protein			BTR_RS09640	321	106	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2176058	2176207	-							BTR_RS12995	150		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2176058	2176207	-	WP_158305310.1	WP_158305310.1		hypothetical protein			BTR_RS12995	150	49	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2176380	2177063	-							BTR_RS09645	684		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2176380	2177063	-	WP_038474081.1	WP_038474081.1		hypothetical protein			BTR_RS09645	684	227	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2177562	2177945	-							BTR_RS09655	384		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2177562	2177945	-	WP_244393530.1	WP_244393530.1		hypothetical protein			BTR_RS09655	384	127	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2178450	2179028	+							BTR_RS09665	579		old_locus_tag=BT_2147,Btr_2147
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2178450	2179028	+	WP_012232325.1	WP_012232325.1		hypothetical protein			BTR_RS09665	579	192	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2179071	2179496	-							BTR_RS09670	426		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2179071	2179496	-	WP_145972909.1	WP_145972909.1		hypothetical protein			BTR_RS09670	426	141	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2179457	2180152	-							BTR_RS09675	696		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2179457	2180152	-	WP_038474095.1	WP_038474095.1		hypothetical protein			BTR_RS09675	696	231	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2184106	2184417	+							BTR_RS09680	312		old_locus_tag=BT_2150a,Btr_2150a
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2184106	2184417	+	WP_012232326.1	WP_012232326.1		hypothetical protein			BTR_RS09680	312	103	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2184549	2184872	+							BTR_RS09685	324		old_locus_tag=BT_2150b,Btr_2150b
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2184549	2184872	+	WP_012232327.1	WP_012232327.1		hypothetical protein			BTR_RS09685	324	107	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2186367	2187518	-							BTR_RS09695	1152		old_locus_tag=BT_2154,Btr_2154
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2186367	2187518	-	WP_012232328.1	WP_012232328.1		hypothetical protein			BTR_RS09695	1152	383	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2187531	2187905	-							BTR_RS09700	375		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2187531	2187905	-	WP_038474101.1	WP_038474101.1		hypothetical protein			BTR_RS09700	375	124	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2189406	2189732	-							BTR_RS13000	327		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2189406	2189732	-	WP_158305311.1	WP_158305311.1		hypothetical protein			BTR_RS13000	327	108	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2189840	2190400	-							BTR_RS09715	561		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2189840	2190400	-	WP_038474107.1	WP_038474107.1		hypothetical protein			BTR_RS09715	561	186	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2190759	2190929	-							BTR_RS13005	171		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2190759	2190929	-	WP_158305312.1	WP_158305312.1		hypothetical protein			BTR_RS13005	171	56	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2191050	2191271	-							BTR_RS12000	222		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2191050	2191271	-	WP_145972910.1	WP_145972910.1		hypothetical protein			BTR_RS12000	222	73	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2191256	2191459	-							BTR_RS12775	204		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2191256	2191459	-	WP_149030169.1	WP_149030169.1		hypothetical protein			BTR_RS12775	204	67	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2192470	2192985	+							BTR_RS09730	516		old_locus_tag=BT_2170,Btr_2170
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2192470	2192985	+	WP_012232329.1	WP_012232329.1		short-chain dehydrogenase			BTR_RS09730	516	171	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2193410	2193565	-							BTR_RS13010	156		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2193410	2193565	-	WP_158305313.1	WP_158305313.1		hypothetical protein			BTR_RS13010	156	51	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2197090	2197278	-							BTR_RS09750	189		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2197090	2197278	-	WP_038474125.1	WP_038474125.1		hypothetical protein			BTR_RS09750	189	62	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2199105	2199281	-							BTR_RS13015	177		old_locus_tag=BT_2185
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2199105	2199281	-	WP_012232330.1	WP_012232330.1		hypothetical protein			BTR_RS13015	177	58	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2199878	2200276	-							BTR_RS09775	399		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2199878	2200276	-	WP_038474137.1	WP_038474137.1		hypothetical protein			BTR_RS09775	399	132	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2200351	2201484	-							BTR_RS09780	1134		old_locus_tag=BT_2189,Btr_2189
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2200351	2201484	-	WP_012232332.1	WP_012232332.1		hypothetical protein			BTR_RS09780	1134	377	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2201498	2202061	-							BTR_RS13565	564		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2201498	2202061	-	WP_244393459.1	WP_244393459.1		hypothetical protein			BTR_RS13565	564	187	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2202075	2202452	-							BTR_RS09790	378		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2202075	2202452	-	WP_038474140.1	WP_038474140.1		hypothetical protein			BTR_RS09790	378	125	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2202715	2203056	-							BTR_RS09795	342		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2202715	2203056	-	WP_038474716.1	WP_038474716.1		hypothetical protein			BTR_RS09795	342	113	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2205364	2205696	-							BTR_RS09815	333		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2205364	2205696	-	WP_038474151.1	WP_038474151.1		hypothetical protein			BTR_RS09815	333	110	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2205693	2205890	-							BTR_RS09820	198		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2205693	2205890	-	WP_038474154.1	WP_038474154.1		hypothetical protein			BTR_RS09820	198	65	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2205880	2206437	-							BTR_RS09825	558		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2205880	2206437	-	WP_038474158.1	WP_038474158.1		hypothetical protein			BTR_RS09825	558	185	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2206483	2207043	-							BTR_RS09830	561		old_locus_tag=BT_2204,Btr_2204
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2206483	2207043	-	WP_012232333.1	WP_012232333.1		hypothetical protein			BTR_RS09830	561	186	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2207056	2207571	-							BTR_RS09835	516		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2207056	2207571	-	WP_038474161.1	WP_038474161.1		hypothetical protein			BTR_RS09835	516	171	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2209834	2210403	+							BTR_RS09845	570		old_locus_tag=BT_2212
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2209834	2210403	+	WP_038474719.1	WP_038474719.1		hypothetical protein			BTR_RS09845	570	189	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2210618	2210818	-							BTR_RS09850	201		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2210618	2210818	-	WP_145972912.1	WP_145972912.1		hypothetical protein			BTR_RS09850	201	66	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2211239	2211385	-							BTR_RS13020	147		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2211239	2211385	-	WP_158305314.1	WP_158305314.1		hypothetical protein			BTR_RS13020	147	48	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2211436	2211657	-							BTR_RS09855	222		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2211436	2211657	-	WP_038474170.1	WP_038474170.1		hypothetical protein			BTR_RS09855	222	73	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2212445	2212600	-							BTR_RS13025	156		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2212445	2212600	-	WP_158305315.1	WP_158305315.1		hypothetical protein			BTR_RS13025	156	51	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2213703	2214635	+							BTR_RS09865	933		old_locus_tag=BT_2223,Btr_2223
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2213703	2214635	+	WP_038474176.1	WP_038474176.1		YopJ/AvrA family T3SS effector serine/threonine acetyltransferase			BTR_RS09865	933	310	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2215000	2215944	+							BTR_RS09870	945		old_locus_tag=BT_2224,Btr_2224
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2215000	2215944	+	WP_012232336.1	WP_012232336.1		YopJ/AvrA family T3SS effector serine/threonine acetyltransferase			BTR_RS09870	945	314	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2216275	2217219	+							BTR_RS09875	945		old_locus_tag=BT_2225,Btr_2225
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2216275	2217219	+	WP_012232337.1	WP_012232337.1		YopJ/AvrA family T3SS effector serine/threonine acetyltransferase			BTR_RS09875	945	314	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2217444	2217677	-							BTR_RS12780	234		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2217444	2217677	-	WP_145972913.1	WP_145972913.1		hypothetical protein			BTR_RS12780	234	77	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2217858	2218118	-							BTR_RS09880	261		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2217858	2218118	-	WP_038474179.1	WP_038474179.1		hypothetical protein			BTR_RS09880	261	86	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2218241	2218903	+							BTR_RS09885	663		old_locus_tag=BT_2229,Btr_2229
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2218241	2218903	+	WP_012232338.1	WP_012232338.1		lysozyme			BTR_RS09885	663	220	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2218900	2219136	+							BTR_RS09890	237		old_locus_tag=BT_2230,Btr_2230
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2218900	2219136	+	WP_012232339.1	WP_012232339.1		hypothetical protein			BTR_RS09890	237	78	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2219060	2219272	+							BTR_RS13570	213		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2219060	2219272	+	WP_038474182.1	WP_038474182.1		hypothetical protein			BTR_RS13570	213	70	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2219265	2219477	+							BTR_RS09900	213		old_locus_tag=BT_2231,Btr_2231
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2219265	2219477	+	WP_038474185.1	WP_038474185.1		hypothetical protein			BTR_RS09900	213	70	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2220833	2221015	-							BTR_RS09905	183		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2220833	2221015	-	WP_145972914.1	WP_145972914.1		hypothetical protein			BTR_RS09905	183	60	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2221406	2221543	-							BTR_RS13030	138		
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2221406	2221543	-	WP_158305316.1	WP_158305316.1		hypothetical protein			BTR_RS13030	138	45	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2222301	2223338	+							BTR_RS09910	1038		old_locus_tag=BT_2240
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2222301	2223338	+	WP_244393462.1	WP_244393462.1		radical SAM protein			BTR_RS09910	1038	345	
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2223331	2225115	+							BTR_RS09915	1785		old_locus_tag=BT_2241,Btr_2241
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2223331	2225115	+	WP_038474191.1	WP_038474191.1		MFS transporter			BTR_RS09915	1785	594	
gene	pseudogene	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2225179	2225719	-							BTR_RS09920	541		partial;pseudo;old_locus_tag=BT_2242,Btr_2242
CDS	without_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2225179	2225719	-				Arm DNA-binding domain-containing protein			BTR_RS09920	541		partial;pseudo
gene	protein_coding	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2225978	2227621	-					groL		BTR_RS09925	1644		old_locus_tag=BT_2244,Btr_2244
CDS	with_protein	GCF_000196435.1	Primary Assembly	chromosome		NC_010161.1	2225978	2227621	-	WP_012232344.1	WP_012232344.1		chaperonin GroEL	groL		BTR_RS09925	1644	547	
